season,week,away_team,home_team,home_win,edge_qb,edge_offense,edge_defense,edge_trenches,edge_injuries,edge_market,edge_turnovers,edge_form,edge_situational,edge_matchup,edge_coaching,home_win_probability_ml,ml_pick,actual_winner,correct,ml_win_probability,backtest_probability,models_agree_backtest,confidence_score_backtest,confidence_tier_backtest,backtest_correct
2025,7,NO,CHI,1,0.5305221699270786,0.6985594551868111,0.1128195715117447,-0.1736801794778775,0.0,0.0,0.1591566509781235,0.9655149813627156,0.6071428571428572,0.5857398836750664,0.0,0.5586063668514915,CHI,CHI,1,0.5586063668514915,0.5586063668514915,False,56,LOW,1
2025,7,MIA,CLE,1,-1.0715936860527484,-2.70342507241956,1.0812172560855453,-0.0249657475629749,0.0,0.0,-0.3214781058158245,-2.702376013338773,0.75,-3.7846423285051056,0.0,0.3770290785721771,MIA,CLE,0,0.6229709214278228,0.6229709214278228,False,62,MEDIUM,0
2025,7,LV,KC,1,0.544735890762801,2.7375938044270907,0.4083449367369696,0.5249562116415596,0.0,0.0,0.1634207672288403,3.454739933384435,0.75,2.3292488676901213,0.0,0.748722191273561,KC,KC,1,0.748722191273561,0.748722191273561,False,75,STRONG,1
2025,7,PHI,MIN,0,-0.081596352856756,-0.5056646122448155,1.0681951463542914,0.4746378412083157,0.0,0.0,-0.0244789058570268,-0.2439504751099953,1.3214285714285714,-1.573859758599107,0.0,0.604291075260792,MIN,PHI,0,0.604291075260792,0.604291075260792,False,60,MEDIUM,0
2025,7,CAR,NYJ,0,-0.5131087055890875,-1.4496980476628132,0.0266711621941337,-0.2100454779663013,0.0,0.0,-0.1539326116767262,-1.800922830425437,0.75,-1.476369209856947,0.0,0.4149597602867048,CAR,CAR,1,0.5850402397132952,0.5850402397132952,False,59,LOW,1
2025,7,NE,TEN,0,-1.754104089243551,-2.407140006120464,-0.6951248608030249,-0.2621932808847432,0.0,0.0,-0.5262312267730653,-3.285643360817037,0.75,-1.7120151453174393,0.0,0.3288586644861384,NE,NE,1,0.6711413355138616,0.6711413355138616,False,67,STRONG,1
2025,7,NYG,DEN,1,0.8637680607876965,1.8532087777862187,1.747030920167462,0.923900902008083,0.0,0.0,0.2591304182363089,1.4919986861201973,0.3214285714285714,0.1061778576187567,0.0,0.7155097219623657,DEN,DEN,1,0.7155097219623657,0.7155097219623657,False,72,STRONG,1
2025,7,IND,LAC,0,-0.8040121162881513,-1.4161774015482924,-0.4751964036547348,-0.2534507384807305,0.0,0.0,-0.2412036348864453,-2.4228930256581744,0.75,-0.9409809978935576,0.0,0.3916703379118773,IND,IND,1,0.6083296620881227,0.6083296620881227,False,61,MEDIUM,1
2025,7,GB,ARI,0,-1.4120971917676348,-1.308355097535181,-0.3174631283103278,-1.2219307067517091,0.0,0.0,-0.4236291575302904,-1.7702096046747309,0.75,-0.990891969224853,0.0,0.3196823348771598,GB,GB,1,0.6803176651228402,0.6803176651228402,False,68,STRONG,1
2025,7,WAS,DAL,1,-0.008458136695324,0.0820956569097851,-0.9184058719067684,-0.9967633317954344,0.0,0.0,-0.0025374410085972,0.6380826230152195,0.8928571428571428,1.0005015288165535,0.0,0.4475427071525619,WAS,DAL,0,0.552457292847438,0.552457292847438,False,55,LOW,0
2025,7,ATL,SF,1,0.1034111235994652,-0.0599901681967059,-1.744245167138233,-0.1753459826281223,0.0,0.0,0.0310233370798395,-0.1287841419791564,0.8928571428571428,1.6842549989415272,0.0,0.4949715067993417,ATL,SF,0,0.5050284932006582,0.5050284932006582,False,51,PASS,0
2025,7,TB,DET,1,-0.3553575822792645,0.2782732721921283,0.0936033697515454,0.8796203864886665,0.0,0.0,-0.1066072746837793,0.1014279313306373,0.75,0.1846699024405829,0.0,0.6272137977799411,DET,DET,1,0.6272137977799411,0.6272137977799411,False,63,MEDIUM,1
2025,7,HOU,SEA,1,1.3683471204226083,0.9005149529403678,-1.5134976239716742,0.2311747047134504,0.0,0.0,0.4105041361267825,0.961538768407403,-0.25,2.4140125769120417,0.0,0.5313330358273202,SEA,SEA,1,0.5313330358273202,0.5313330358273202,False,53,PASS,1
2025,8,MIN,LAC,1,-0.5597175527607257,-0.404080555466294,-1.7060154793954283,-0.9322068325266802,0.0,0.0,-0.1679152658282177,-0.5724485712635904,0.75,1.3019349239291345,0.0,0.3872563585494171,MIN,LAC,0,0.6127436414505829,0.6127436414505829,False,61,MEDIUM,0
2025,8,MIA,ATL,0,0.6130675885934993,0.0410091564168049,0.2616500930236601,0.3688738902902061,0.0,0.0,0.1839202765780498,0.3080922776884794,0.75,-0.2206409366068551,0.0,0.5830664275249963,ATL,MIA,0,0.5830664275249963,0.5830664275249963,False,58,LOW,0
2025,8,CHI,BAL,1,-0.1019584378212998,-1.1391555185483233,-1.9068491868918347,-0.1654603497000506,0.0,0.0,-0.0305875313463899,-2.756459027119189,1.75,0.7676936683435115,0.0,0.4538244578256686,CHI,BAL,0,0.5461755421743314,0.5461755421743314,False,55,PASS,0
2025,8,BUF,CAR,0,-0.6801274091196503,-0.6957346889096369,-1.0975074063168873,-0.005260460286543,0.0,0.0,-0.2040382227358951,-0.4005005910860991,-0.1071428571428571,0.4017727174072505,0.0,0.4183581439811971,BUF,BUF,1,0.5816418560188028,0.5816418560188028,False,58,LOW,1
2025,8,NYJ,CIN,0,0.7074559084326171,1.2881040033540192,-0.948727460489276,-0.4114156117267747,0.0,0.0,0.2122367725297851,1.3789612509493847,1.1785714285714286,2.236831463843296,0.0,0.5907463061291557,CIN,NYJ,0,0.5907463061291557,0.5907463061291557,False,59,LOW,0
2025,8,SF,HOU,1,-0.1046336616576542,-0.2397334563980497,3.010540737069181,0.6443481415869106,0.0,0.0,-0.0313900984972962,0.0495414426385767,0.6071428571428572,-3.250274193467232,0.0,0.6176596233264545,HOU,HOU,1,0.6176596233264545,0.6176596233264545,False,62,MEDIUM,1
2025,8,CLE,NE,1,2.3440320517265776,3.183217194435467,-0.4409844591500203,0.5409035018746149,0.0,0.0,0.7032096155179732,3.794775788392095,0.75,3.624201653585487,0.0,0.7680999872374886,NE,NE,1,0.7680999872374886,0.7680999872374886,False,77,ELITE,1
2025,8,NYG,PHI,1,1.1660669818885756,1.1794571193228738,0.1513931538782722,-0.0461444249948284,0.0,0.0,0.3498200945665726,0.4410633737171042,0.75,1.0280639654446015,0.0,0.5943039795813934,PHI,PHI,1,0.5943039795813934,0.5943039795813934,False,59,LOW,1
2025,8,TB,NO,0,-1.0493906695646538,-1.5745622003873017,-0.570197207440741,-0.586388047540633,0.0,0.0,-0.3148172008693961,-1.2715440498894808,0.8928571428571428,-1.0043649929465608,0.0,0.3819755871108746,TB,TB,1,0.6180244128891255,0.6180244128891255,False,62,MEDIUM,1
2025,8,DAL,DEN,1,-0.8360915722967945,-0.6038866887277963,1.9579784890839216,1.4322497054607908,0.0,0.0,-0.2508274716890383,-1.7565237032944898,0.75,-2.5618651778117183,0.0,0.6321748601955075,DEN,DEN,1,0.6321748601955075,0.6321748601955075,False,63,MEDIUM,1
2025,8,TEN,IND,1,0.9053366775953052,3.1297510455758286,0.2986828754054183,0.429094137308324,0.0,0.0,0.2716010032785916,4.35012280326776,0.75,2.8310681701704103,0.0,0.7671199328937433,IND,IND,1,0.7671199328937433,0.7671199328937433,False,77,ELITE,1
2025,8,GB,PIT,0,-0.2681881762010794,-0.5771526782194131,-0.086769044587519,-0.4638807466786582,0.0,0.0,-0.0804564528603238,0.1342952533263688,1.1785714285714286,-0.4903836336318941,0.0,0.4914341017509773,GB,GB,1,0.5085658982490227,0.5085658982490227,False,51,PASS,1
2025,8,WAS,KC,1,0.3559153172985128,1.4141862921395187,1.58563790094448,0.5581951537842667,0.0,0.0,0.1067745951895538,2.026436077321199,0.75,-0.1714516088049614,0.0,0.698342044086587,KC,KC,1,0.698342044086587,0.698342044086587,False,70,STRONG,1
2025,9,BAL,MIA,0,-0.1465184621693045,0.3687991836405677,1.4226117343950144,0.2237466163013307,0.0,0.0,-0.0439555386507913,0.7148238698737681,0.75,-1.053812550754447,0.0,0.6015727032667239,MIA,BAL,0,0.6015727032667239,0.6015727032667239,False,60,MEDIUM,0
2025,9,CHI,CIN,0,0.1125659174733506,1.0937771635921958,-3.0244982616496427,-0.1972432372408711,0.0,0.0,0.0337697752420051,1.0090951830277315,0.75,4.118275425241838,0.0,0.5342573262017187,CIN,CHI,0,0.5342573262017187,0.5342573262017187,False,53,PASS,0
2025,9,MIN,DET,0,1.1739762935554157,1.402373498036131,2.736285174708311,1.0269966493586162,0.0,0.0,0.3521928880666247,1.308386146307832,1.1785714285714286,-1.3339116766721797,0.0,0.7627569524303012,DET,MIN,0,0.7627569524303012,0.7627569524303012,False,76,ELITE,0
2025,9,CAR,GB,0,1.301320072141572,2.397327561880892,0.674573228284519,0.2366978364768912,0.0,0.0,0.3903960216424715,2.708654221577985,0.75,1.7227543335963726,0.0,0.7114739895995313,GB,CAR,0,0.7114739895995313,0.7114739895995313,False,71,STRONG,0
2025,9,DEN,HOU,0,0.264555312689104,-0.2685384548335986,1.4099159996638104,0.0515220576749964,0.0,0.0,0.0793665938067312,0.0768414494211364,0.75,-1.6784544544974092,0.0,0.5500972682218965,HOU,DEN,0,0.5500972682218965,0.5500972682218965,False,55,LOW,0
2025,9,ATL,NE,1,0.9979482561607416,1.392778545293607,1.744759593100082,0.7936890059674911,0.0,0.0,0.2993844768482224,1.7034055136138249,0.75,-0.351981047806475,0.0,0.7169354515569945,NE,NE,1,0.7169354515569945,0.7169354515569945,False,72,STRONG,1
2025,9,SF,NYG,0,0.2369715236130711,0.0906348900026216,0.086329413312932,-0.0704003044233769,0.0,0.0,0.0710914570839213,0.3510497470995577,0.75,0.0043054766896896,0.0,0.5388830000772643,NYG,SF,0,0.5388830000772643,0.5388830000772643,False,54,PASS,0
2025,9,IND,PIT,1,-0.2962805351869577,-1.5737783686049271,-1.3575645716643223,-0.2514604724142411,0.0,0.0,-0.0888841605560873,-1.764295579591011,0.75,-0.2162137969406051,0.0,0.3887348883137952,IND,PIT,0,0.6112651116862047,0.6112651116862047,False,61,MEDIUM,0
2025,9,LAC,TEN,0,-0.6457286341263075,-2.252407408379378,-0.2129770040084636,-0.2629130494232906,0.0,0.0,-0.1937185902378922,-2.4354717747399586,0.3214285714285714,-2.0394304043709144,0.0,0.336841634539049,LAC,LAC,1,0.663158365460951,0.663158365460951,False,66,MEDIUM,1
2025,9,NO,LAR,1,1.0529336817089066,2.390303679076476,0.5823099951283598,0.7518482064419946,0.0,0.0,0.3158801045126719,2.5161640543806376,1.75,1.807993683948116,0.0,0.7924474560312703,LAR,LAR,1,0.7924474560312703,0.7924474560312703,False,79,ELITE,1
2025,9,JAX,LV,0,-0.6219257944515073,-2.516877033884656,0.621146046461926,-0.0411791400183886,0.0,0.0,-0.1865777383354522,-2.953203057875763,0.75,-3.1380230803465823,0.0,0.3748157102757644,JAX,JAX,1,0.6251842897242356,0.6251842897242356,False,63,MEDIUM,1
2025,9,KC,BUF,1,-0.2172524599045275,-0.7737609879321677,-0.7791747391048063,-0.9810056029174874,0.0,0.0,-0.0651757379713582,-1.1794674132334235,0.8928571428571428,0.0054137511726387,0.0,0.3813093783376904,KC,BUF,0,0.6186906216623096,0.6186906216623096,False,62,MEDIUM,0
2025,9,SEA,WAS,0,-0.8648587348745957,-0.9204386992212172,-0.9093122769274008,-0.1843494513173682,0.0,0.0,-0.2594576204623787,-1.188252489819353,-0.25,-0.0111264222938163,0.0,0.3707597756939875,SEA,SEA,1,0.6292402243060125,0.6292402243060125,False,63,MEDIUM,1
2025,9,ARI,DAL,0,0.9024865439196956,1.4645354855124266,-0.0856980514395776,-0.0913663880613202,0.0,0.0,0.2707459631759086,2.03072771325874,-0.25,1.5502335369520042,0.0,0.5615158409027659,DAL,ARI,0,0.5615158409027659,0.5615158409027659,False,56,LOW,0
2025,10,LV,DEN,1,0.5359641565860809,2.835040660903978,1.7831452212880716,1.385176829871924,0.0,0.0,0.1607892469758242,2.9913934025806888,0.75,1.0518954396159064,0.0,0.815536988167424,DEN,DEN,1,0.815536988167424,0.815536988167424,False,82,ELITE,1
2025,10,ATL,IND,1,0.590197199482636,2.401803561520265,0.215580329340566,0.8600838482727019,0.0,0.0,0.1770591598447908,2.9037435152099764,0.75,2.186223232179699,0.0,0.7528060534181392,IND,IND,1,0.7528060534181392,0.7528060534181392,False,75,ELITE,1
2025,10,NO,CAR,0,-0.0993625510454849,2.262558130627845,0.0087102985628534,0.9123342100116494,0.0,0.0,-0.0298087653136454,2.449472846064691,0.75,2.253847832064991,0.0,0.73974770709906,CAR,NO,0,0.73974770709906,0.73974770709906,False,74,STRONG,0
2025,10,NYG,CHI,1,0.0343016282137478,0.3393031873054825,1.3957590497917896,0.7714818175693211,0.0,0.0,0.0102904884641243,0.2537402745302181,0.75,-1.056455862486307,0.0,0.6427739914279298,CHI,CHI,1,0.6427739914279298,0.6427739914279298,False,64,MEDIUM,1
2025,10,JAX,HOU,1,0.2730294034469116,0.2994075059742516,2.811742445631028,1.2063474985766516,0.0,0.0,0.0819088210340734,0.4088933632890368,0.75,-2.512334939656776,0.0,0.7008311493815972,HOU,HOU,1,0.7008311493815972,0.7008311493815972,False,70,STRONG,1
2025,10,BUF,MIA,1,-1.2807138212620264,-2.387891225665125,-0.1269375443726794,-0.7380022461951952,0.0,0.0,-0.3842141463786079,-2.5499107708228923,1.1785714285714286,-2.2609536812924462,0.0,0.3367768336395324,BUF,MIA,0,0.6632231663604675,0.6632231663604675,False,66,MEDIUM,0
2025,10,BAL,MIN,0,-0.7460865136179753,-0.7986388063885209,-0.8393960565322978,0.1961677397012362,0.0,0.0,-0.2238259540853925,-0.644398460285542,0.3214285714285714,0.0407572501437768,0.0,0.4600741162435197,BAL,BAL,1,0.5399258837564802,0.5399258837564802,False,54,PASS,1
2025,10,CLE,NYJ,1,-0.1409956533182303,0.9648741823338328,-1.7935988759495365,0.2984273257164432,0.0,0.0,-0.0422986959954691,0.753816883628404,0.75,2.758473058283369,0.0,0.5875456393259383,NYJ,NYJ,1,0.5875456393259383,0.5875456393259383,False,59,LOW,1
2025,10,NE,TB,0,-0.598233703934036,-0.5080283081873145,-0.4893435831180401,-0.8127624874023837,0.0,0.0,-0.1794701111802107,-0.9705665559982146,1.75,-0.0186847250692742,0.0,0.4689393508759638,NE,NE,1,0.5310606491240362,0.5310606491240362,False,53,PASS,1
2025,10,ARI,SEA,1,1.6280249165917513,1.0650007073147831,0.2580574814051882,0.815242927317133,0.0,0.0,0.4884074749775253,1.4516218889377457,0.8928571428571428,0.8069432259095951,0.0,0.696763479626504,SEA,SEA,1,0.696763479626504,0.696763479626504,False,70,STRONG,1
2025,10,LAR,SF,0,-0.7181277068014031,-0.5586221582355585,-2.7579871040402657,-1.2058061714108026,0.0,0.0,-0.2154383120404209,-0.473577471266218,0.75,2.1993649458047075,0.0,0.3431912072942448,LAR,LAR,1,0.6568087927057552,0.6568087927057552,False,66,MEDIUM,1
2025,10,DET,WAS,0,-1.0977455681546946,-1.7664359284804547,-2.646304180065468,-0.7507102902824703,0.0,0.0,-0.3293236704464083,-1.7436822380491064,0.75,0.8798682515850133,0.0,0.3155338208794979,DET,DET,1,0.684466179120502,0.684466179120502,False,68,STRONG,1
2025,10,PIT,LAC,1,0.4150730454763951,0.7556327235443345,0.9865924734332472,1.3087545747868885,0.0,0.0,0.1245219136429185,0.6371549875124138,0.75,-0.2309597498889126,0.0,0.7069832395877044,LAC,LAC,1,0.7069832395877044,0.7069832395877044,False,71,STRONG,1
2025,10,PHI,GB,0,-0.6087581784253873,0.0630180203006103,0.7285261128097362,0.7518816069808859,0.0,0.0,-0.1826274535276161,0.1301438168355967,-0.25,-0.6655080925091258,0.0,0.5503348295899955,GB,PHI,0,0.5503348295899955,0.5503348295899955,False,55,LOW,0
2025,11,NYJ,NE,1,2.5777331670145225,2.408199755684336,1.2423627000301771,1.0963001477462404,0.0,0.0,0.7733199501043567,2.9045794301806174,0.75,1.1658370556541582,0.0,0.7894191409006525,NE,NE,1,0.7894191409006525,0.7894191409006525,False,79,ELITE,1
2025,11,WAS,MIA,1,-0.3695292065184046,-0.1097490635436934,3.375272069876478,0.4773708310033631,0.0,0.0,-0.1108587619555213,-0.136363324001892,0.75,-3.485021133420172,0.0,0.6163532831918402,MIA,MIA,1,0.6163532831918402,0.6163532831918402,False,62,MEDIUM,1
2025,11,CAR,ATL,0,0.7160505203356471,0.4910855329760714,0.0626031700768446,-0.2566793075822005,0.0,0.0,0.2148151561006941,0.6955155115877888,0.75,0.4284823628992268,0.0,0.5469211444899871,ATL,CAR,0,0.5469211444899871,0.5469211444899871,False,55,PASS,0
2025,11,TB,BUF,1,0.3042787850143775,1.345213376534696,-1.3198000589616217,0.1054028975227527,0.0,0.0,0.0912836355043132,1.5285361296699846,0.75,2.6650134354963178,0.0,0.608685406783334,BUF,BUF,1,0.608685406783334,0.608685406783334,False,61,MEDIUM,1
2025,11,LAC,JAX,1,-1.0045521328013267,-1.323568757884932,-2.13836782654661,-1.3891167409301413,0.0,0.0,-0.301365639840398,-1.3835862486825727,0.75,0.8147990686616777,0.0,0.2914136163454311,LAC,JAX,0,0.7085863836545689,0.7085863836545689,False,71,STRONG,0
2025,11,CHI,MIN,0,-0.6931481861787705,-2.603142401053372,-0.4902285693245116,-0.5161281595899314,0.0,0.0,-0.2079444558536311,-3.232264924853077,0.75,-2.1129138317288603,0.0,0.3102543896152731,CHI,CHI,1,0.6897456103847268,0.6897456103847268,False,69,STRONG,1
2025,11,GB,NYG,0,-0.1124288285040919,-0.2361713171623313,-2.574143013299164,-1.4358518882834543,0.0,0.0,-0.0337286485512275,0.1783303972805557,0.8928571428571428,2.337971696136832,0.0,0.3614126305553517,GB,GB,1,0.6385873694446482,0.6385873694446482,False,64,MEDIUM,1
2025,11,CIN,PIT,1,-0.8330448782248787,-2.8573433315719385,1.909824491755524,-0.3278029306559377,0.0,0.0,-0.2499134634674636,-2.9998183490298658,-0.25,-4.767167823327463,0.0,0.293495810005923,CIN,PIT,0,0.7065041899940769,0.7065041899940769,False,71,STRONG,0
2025,11,HOU,TEN,0,0.0817163546396786,-1.4860786605191048,-2.6773994193475352,-1.2075075757578508,0.0,0.0,0.0245149063919035,-1.7641112470527842,1.75,1.1913207588284305,0.0,0.3519485675797684,HOU,HOU,1,0.6480514324202316,0.6480514324202316,False,65,MEDIUM,1
2025,11,SF,ARI,0,-0.1549265407771147,-0.9403217049969336,1.1701804779228722,-0.2572878274546997,0.0,0.0,-0.0464779622331344,-1.2773085619815294,0.75,-2.110502182919806,0.0,0.4600690870792359,SF,SF,1,0.5399309129207641,0.5399309129207641,False,54,PASS,1
2025,11,SEA,LAR,1,-1.298088347528103,1.1124004898444322,0.0406974634013782,0.4185980458550831,0.0,0.0,-0.3894265042584309,1.0974492430473235,0.75,1.0717030264430538,0.0,0.6288551193939349,LAR,LAR,1,0.6288551193939349,0.6288551193939349,False,63,MEDIUM,1
2025,11,BAL,CLE,0,-1.447867541501176,-2.317187688603114,0.274736707914998,-0.8699516090266796,0.0,0.0,-0.4343602624503527,-1.9676537074232583,0.75,-2.591924396518112,0.0,0.3171127857964095,BAL,BAL,1,0.6828872142035904,0.6828872142035904,False,68,STRONG,1
2025,11,KC,DEN,1,-0.7514152449750697,-1.2930321550359525,-0.044406205787731,-0.2101210969206851,0.0,0.0,-0.2254245734925209,-1.6773535273145317,0.1785714285714286,-1.2486259492482217,0.0,0.3844769375174602,KC,DEN,0,0.6155230624825397,0.6155230624825397,False,62,MEDIUM,0
2025,11,DET,PHI,1,0.6728199168271942,0.0658080866775173,0.0147919265017148,-0.2931380590511045,0.0,0.0,0.2018459750481582,0.2218867300212736,0.6071428571428572,0.0510161601758027,0.0,0.5063022248356617,PHI,PHI,1,0.5063022248356617,0.5063022248356617,False,51,PASS,1
2025,11,DAL,LV,0,-0.7933016070658736,-2.7909740778461134,1.3008318408918684,-0.1767660988158792,0.0,0.0,-0.237990482119762,-3.307597365793993,0.3214285714285714,-4.091805918737982,0.0,0.3283738001186694,DAL,DAL,1,0.6716261998813305,0.6716261998813305,False,67,STRONG,1
2025,12,BUF,HOU,1,-1.409324022874399,-1.8172211297273175,1.215712384123972,-0.1595885777127276,0.0,0.0,-0.4227972068623197,-1.632117026765777,0.75,-3.0329335138512894,0.0,0.4190870067590597,BUF,HOU,0,0.5809129932409403,0.5809129932409403,False,58,LOW,0
2025,12,NYJ,BAL,1,1.5276591896986216,1.6576255361404346,2.617836855457143,1.556917108261064,0.0,0.0,0.4582977569095864,1.5730274471726815,0.3214285714285714,-0.9602113193167084,0.0,0.7705079903449212,BAL,BAL,1,0.7705079903449212,0.7705079903449212,False,77,ELITE,1
2025,12,PIT,CHI,1,0.3403458555684584,1.992588169957608,-0.8811955132502208,0.4975618144668825,0.0,0.0,0.1021037566705375,2.2601608153878576,0.75,2.873783683207829,0.0,0.6866032985762697,CHI,CHI,1,0.6866032985762697,0.6866032985762697,False,69,STRONG,1
2025,12,NE,CIN,0,-0.6298937699950486,0.5549717635779273,-3.509513345619902,-0.5737643559608308,0.0,0.0,-0.1889681309985146,0.3916040467811918,0.3214285714285714,4.064485109197829,0.0,0.4234998385193458,NE,NE,1,0.5765001614806542,0.5765001614806542,False,58,LOW,1
2025,12,NYG,DET,1,0.7995260740695791,-0.407718585924734,3.608669857053036,1.0433480789138936,0.0,0.0,0.2398578222208737,-1.1363183513244113,0.75,-4.01638844297777,0.0,0.6486348280086088,DET,DET,1,0.6486348280086088,0.6486348280086088,False,65,MEDIUM,1
2025,12,MIN,GB,1,1.3707538702643314,2.9829506877392062,0.4169888606749229,1.0635572834589757,0.0,0.0,0.4112261610792994,3.3683591434293456,0.75,2.5659618270642834,0.0,0.7954217947300368,GB,GB,1,0.7954217947300368,0.7954217947300368,False,80,ELITE,1
2025,12,IND,KC,1,-0.3807887309174385,-0.4671361533496609,0.878227495991139,0.0985922496496344,0.0,0.0,-0.1142366192752315,-0.7206153598704307,-0.25,-1.3453636493408,0.0,0.4527080193899039,IND,KC,0,0.5472919806100961,0.5472919806100961,False,55,PASS,0
2025,12,SEA,TEN,0,-1.7710157092455274,-1.6787737021271067,-3.1429633118271214,-1.5023139763069588,0.0,0.0,-0.5313047127736582,-1.8570243459709124,0.75,1.464189609700015,0.0,0.2482643994722837,SEA,SEA,1,0.7517356005277163,0.7517356005277163,False,75,ELITE,1
2025,12,JAX,ARI,0,0.7327714886633543,0.3847953963509763,-0.8201744820844054,-0.3741803536539384,0.0,0.0,0.2198314465990062,0.1768828745441328,0.75,1.2049698784353815,0.0,0.5084056012091812,ARI,JAX,0,0.5084056012091812,0.5084056012091812,False,51,PASS,0
2025,12,CLE,LV,0,0.5581521462436578,-0.2250386271224685,-2.344692887612834,-0.7755763747150478,0.0,0.0,0.1674456438730973,-0.5446616356283646,0.6071428571428572,2.119654260490365,0.0,0.3986656217699457,CLE,CLE,1,0.6013343782300543,0.6013343782300543,False,60,MEDIUM,1
2025,12,PHI,DAL,1,-0.9629796887700586,-0.883679796918139,-1.5080741756932805,-0.2089075523355094,0.0,0.0,-0.2888939066310175,-0.6351627235524183,0.6071428571428572,0.6243943787751411,0.0,0.4255808603139436,PHI,DAL,0,0.5744191396860563,0.5744191396860563,False,57,LOW,0
2025,12,ATL,NO,0,-0.2630100722676363,-1.6045308483079326,1.3147183558619675,-0.3532561268556,0.0,0.0,-0.0789030216802908,-1.7930909278924985,1.75,-2.9192492041699003,0.0,0.4810399169869869,ATL,ATL,1,0.518960083013013,0.518960083013013,False,52,PASS,1
2025,12,TB,LAR,1,1.1300431860442388,2.231737271889185,0.557028484797998,0.4216049661261917,0.0,0.0,0.3390129558132716,2.732251437374804,0.75,1.674708787091187,0.0,0.7185094987927995,LAR,LAR,1,0.7185094987927995,0.7185094987927995,False,72,STRONG,1
2025,12,CAR,SF,1,1.3401984262615136,2.3583883481238,-0.362933712109357,0.4555365071640188,0.0,0.0,0.402059527878454,2.874601922827056,0.75,2.721322060233157,0.0,0.717870478828044,SF,SF,1,0.717870478828044,0.717870478828044,False,72,STRONG,1
2025,13,GB,DET,0,0.6515114222530229,0.1441110016941937,-0.8154309999751553,0.1060819703981602,0.0,0.0,0.1954534266759068,-0.0309280660659035,0.75,0.9595420016693492,0.0,0.5404361059226622,DET,GB,0,0.5404361059226622,0.5404361059226622,False,54,PASS,0
2025,13,KC,DAL,1,0.3233904878136173,-0.7916816497498509,-0.4971337555986303,0.0662545342924153,0.0,0.0,0.0970171463440852,-0.7194824013436198,0.75,-0.2945478941512204,0.0,0.4870792151006082,KC,DAL,0,0.5129207848993917,0.5129207848993917,False,51,PASS,0
2025,13,CIN,BAL,0,0.3277774624930245,0.1701511089464227,4.417096472716837,1.215187590372789,0.0,0.0,0.0983332387479073,0.0129581961735202,0.75,-4.246945363770414,0.0,0.7106542514744608,BAL,CIN,0,0.7106542514744608,0.7106542514744608,False,71,STRONG,0
2025,13,CHI,PHI,0,0.2342000359495721,-0.1878398664121675,1.5020486699279585,0.3284522973735171,0.0,0.0,0.0702600107848716,-0.5877321074327307,0.75,-1.689888536340126,0.0,0.5683497434868477,PHI,CHI,0,0.5683497434868477,0.5683497434868477,False,57,LOW,0
2025,13,LAR,CAR,1,-1.3756923069924376,-2.1883155531599594,-2.5705967516557826,-1.6032758045668642,0.0,0.0,-0.4127076920977313,-2.4908912138586863,0.6071428571428572,0.3822811984958233,0.0,0.2186169638650425,LAR,CAR,0,0.7813830361349574,0.7813830361349574,False,78,ELITE,0
2025,13,SF,CLE,0,-1.6007687014232133,-3.957161487444538,2.535967845876611,-0.688385719237629,0.0,0.0,-0.4802306104269639,-4.262975187401814,0.8928571428571428,-6.493129333321149,0.0,0.2731656788761141,SF,SF,1,0.7268343211238859,0.7268343211238859,False,73,STRONG,1
2025,13,HOU,IND,0,0.8420957592645388,1.3575017178997002,-0.9059895848746102,0.0282177699737901,0.0,0.0,0.2526287277793616,1.5314744432702825,0.3214285714285714,2.26349130277431,0.0,0.584040897101767,IND,HOU,0,0.584040897101767,0.584040897101767,False,58,LOW,0
2025,13,NO,MIA,1,0.5932367221603467,2.593571105040285,-0.4130478857134543,0.5336025650434861,0.0,0.0,0.177971016648104,2.85392920759813,1.75,3.006618990753739,0.0,0.7761996899459069,MIA,MIA,1,0.7761996899459069,0.7761996899459069,False,78,ELITE,1
2025,13,ATL,NYJ,1,-1.0365507723090754,-0.4749697631929077,-0.6717578308812823,-0.3112150585346762,0.0,0.0,-0.3109652316927226,-0.5653486845693563,0.75,0.1967880676883744,0.0,0.4547475849728641,ATL,NYJ,0,0.5452524150271358,0.5452524150271358,False,55,PASS,0
2025,13,ARI,TB,1,-0.8901332436570017,-0.5288126854279209,-0.0260374996949887,-0.0013909445498672,0.0,0.0,-0.2670399730971005,-0.7413880826814426,0.75,-0.5027751857329322,0.0,0.4895391042124362,ARI,TB,0,0.5104608957875638,0.5104608957875638,False,51,PASS,0
2025,13,JAX,TEN,0,-0.1528314872218605,-0.4656220646509601,-2.377922088553471,-1.097576456377115,0.0,0.0,-0.0458494461665581,-0.5069248368297555,0.75,1.9123000239025107,0.0,0.3643776491855217,JAX,JAX,1,0.6356223508144783,0.6356223508144783,False,64,MEDIUM,1
2025,13,MIN,SEA,1,3.028782939215341,2.927316310571278,0.8559272661816358,1.2662350155808688,0.0,0.0,0.9086348817646024,3.5422976237185297,0.75,2.071389044389642,0.0,0.8193860921334485,SEA,SEA,1,0.8193860921334485,0.8193860921334485,False,82,ELITE,1
2025,13,LV,LAC,1,0.5561254462080312,1.3101121104087017,1.5364190232820425,0.86272540284132,0.0,0.0,0.1668376338624093,1.3599261520161154,1.75,-0.2263069128733411,0.0,0.7608099527332399,LAC,LAC,1,0.7608099527332399,0.7608099527332399,False,76,ELITE,1
